county_site_id,parameter_code,date_local,arithmetic_mean,max_value
051-0001,88101,2024-08-01,15.016422,21.700000
051-0001,88101,2024-08-02,11.298529,16.400000
051-0001,88101,2024-08-03,8.117136,12.700000
051-0001,88101,2024-08-04,5.857353,12.200000
051-0001,88101,2024-08-05,4.667402,7.200000
051-0001,88101,2024-08-06,5.049020,6.900000
051-0001,88101,2024-08-07,7.203186,12.300000
051-0001,88101,2024-08-08,12.166496,16.200000
051-0001,88101,2024-08-09,9.854987,16.700000
051-0001,88101,2024-08-10,6.387255,7.900000
051-0001,88101,2024-08-11,7.082353,12.500000
051-0001,88101,2024-08-12,4.014706,6.200000
051-0001,88101,2024-08-13,2.983578,4.400000
051-0001,88101,2024-08-14,3.425980,6.700000
051-0001,88101,2024-08-15,2.800000,5.400000
051-0001,88101,2024-08-16,3.434559,7.200000
051-0001,88101,2024-08-17,3.893873,10.900000
051-0001,88101,2024-08-18,2.216912,3.500000
051-0001,88101,2024-08-19,2.468627,4.900000
051-0001,88101,2024-08-20,2.956373,5.300000
051-0001,88101,2024-08-21,2.957353,7.500000
051-0001,88101,2024-08-22,3.419853,8.600000
051-0001,88101,2024-08-23,2.313480,5.100000
051-0001,88101,2024-08-24,6.671078,19.500000
051-0001,88101,2024-08-25,5.824510,9.300000
051-0001,88101,2024-08-26,6.112990,8.900000
051-0001,88101,2024-08-27,3.856373,6.300000
051-0001,88101,2024-08-28,5.448284,19.700000
051-0001,88101,2024-08-29,4.525980,6.900000
051-0001,88101,2024-08-30,4.406127,6.200000
051-0001,88101,2024-08-31,5.838725,6.900000
051-0001,88101,2024-09-01,6.684069,7.900000
051-0001,88101,2024-09-02,4.757843,7.800000
051-0001,88101,2024-09-03,3.353186,5.400000
051-0001,88101,2024-09-04,11.385539,25.600000
051-0001,88101,2024-09-05,12.238725,24.600000
051-0001,88101,2024-09-06,6.623039,9.600000
051-0001,88101,2024-09-07,7.213480,8.600000
051-0001,88101,2024-09-08,7.973529,9.900000
051-0001,88101,2024-09-09,6.046569,9.900000
051-0001,88101,2024-09-10,5.018382,7.000000
051-0001,88101,2024-09-11,26.002696,66.200000
051-0001,88101,2024-09-12,11.877696,59.000000
051-0001,88101,2024-09-13,3.342647,4.600000
051-0001,88101,2024-09-14,6.154657,9.800000
051-0001,88101,2024-09-15,4.817157,9.400000
051-0001,88101,2024-09-16,2.854412,5.700000
051-0001,88101,2024-09-17,3.055392,4.600000
051-0001,88101,2024-09-18,2.658824,4.700000
051-0001,88101,2024-09-19,3.469853,6.200000
051-0001,88101,2024-09-20,4.265196,6.300000
051-0001,88101,2024-09-21,3.611520,6.000000
051-0001,88101,2024-09-22,4.324755,7.700000
051-0001,88101,2024-09-23,3.659804,5.600000
051-0001,88101,2024-09-24,3.196814,8.100000
051-0001,88101,2024-09-25,3.414706,4.200000
051-0001,88101,2024-09-26,4.268627,11.700000
051-0001,88101,2024-09-27,4.619363,7.700000
051-0001,88101,2024-09-28,5.142892,6.900000
051-0001,88101,2024-09-29,4.960294,7.600000
051-0001,88101,2024-09-30,5.421814,10.900000
051-0001,88101,2024-10-01,5.226225,10.600000
051-0001,88101,2024-10-02,5.325245,13.300000
051-0001,88101,2024-10-03,5.596078,10.100000
051-0001,88101,2024-10-04,7.616422,15.500000
051-0001,88101,2024-10-05,5.789706,12.300000
051-0001,88101,2024-10-06,5.366912,14.800000
051-0001,88101,2024-10-07,6.677206,24.100000
051-0001,88101,2024-10-08,15.932843,68.300000
051-0001,88101,2024-10-09,7.176225,36.300000
051-0001,88101,2024-10-10,4.975000,8.000000
051-0001,88101,2024-10-11,6.185294,16.600000
051-0001,88101,2024-10-12,6.508333,20.000000
051-0001,88101,2024-10-13,7.177206,21.700000
051-0001,88101,2024-10-14,8.521324,28.200000
051-0001,88101,2024-10-15,10.082598,27.200000
051-0001,88101,2024-10-16,3.797304,8.600000
051-0001,88101,2024-10-17,2.454902,4.600000
051-0001,88101,2024-10-18,1.255882,3.300000
051-0001,88101,2024-10-19,4.805147,16.700000
051-0001,88101,2024-10-20,4.684804,8.200000
051-0001,88101,2024-10-21,2.552941,4.800000
051-0001,88101,2024-10-22,3.292892,10.700000
051-0001,88101,2024-10-23,2.762745,5.900000
051-0001,88101,2024-10-24,2.815196,6.800000
051-0001,88101,2024-10-25,3.843137,11.300000
051-0001,88101,2024-10-26,2.759559,5.700000
051-0001,88101,2024-10-27,2.301225,5.100000
051-0001,88101,2024-10-28,3.473775,7.700000
051-0001,88101,2024-10-29,1.424755,3.900000
051-0001,88101,2024-10-30,4.306373,9.100000
051-0001,88101,2024-10-31,3.397794,7.200000
051-0001,88101,2024-11-01,2.529412,6.300000
051-0001,88101,2024-11-02,3.186029,9.300000
051-0001,88101,2024-11-03,1.163725,7.200000
051-0001,88101,2024-11-04,1.713971,9.100000
051-0001,88101,2024-11-05,3.126961,14.400000
051-0001,88101,2024-11-06,1.616176,3.100000
051-0001,88101,2024-11-07,2.562500,5.700000
051-0001,88101,2024-11-08,4.955637,16.500000
051-0001,88101,2024-11-09,5.492892,12.200000
051-0001,88101,2024-11-10,2.775735,5.300000
051-0001,88101,2024-11-11,2.510539,6.300000
051-0001,88101,2024-11-12,1.763725,7.500000
051-0001,88101,2024-11-13,2.239951,11.700000
051-0001,88101,2024-11-14,2.987500,13.200000
051-0001,88101,2024-11-15,3.137500,6.900000
051-0001,88101,2024-11-16,2.743627,14.700000
051-0001,88101,2024-11-17,3.241176,7.100000
051-0001,88101,2024-11-18,1.576716,14.500000
051-0001,88101,2024-11-19,1.898529,6.200000
051-0001,88101,2024-11-20,2.390931,7.900000
051-0001,88101,2024-11-21,3.109559,9.900000
051-0001,88101,2024-11-22,3.745588,10.600000
051-0001,88101,2024-11-23,2.550245,5.000000
051-0001,88101,2024-11-24,1.171814,4.100000
051-0001,88101,2024-11-25,2.236520,11.200000
051-0001,88101,2024-11-26,2.628186,8.000000
051-0001,88101,2024-11-27,2.730147,8.200000
051-0001,88101,2024-11-28,5.038235,9.300000
051-0001,88101,2024-11-29,4.788480,14.100000
051-0001,88101,2024-11-30,3.204902,7.600000
051-0001,88101,2024-12-01,3.527451,8.700000
051-0001,88101,2024-12-02,4.077696,13.500000
051-0001,88101,2024-12-03,4.626225,9.800000
051-0001,88101,2024-12-04,4.317157,12.100000
051-0001,88101,2024-12-05,6.676471,14.500000
051-0001,88101,2024-12-06,5.848775,10.700000
051-0001,88101,2024-12-07,8.712990,14.100000
051-0001,88101,2024-12-08,4.657108,11.300000
051-0001,88101,2024-12-09,1.259069,4.500000
051-0001,88101,2024-12-10,3.567402,9.100000
051-0001,88101,2024-12-11,4.623529,9.900000
051-0001,88101,2024-12-12,3.633578,16.000000
051-0001,88101,2024-12-13,2.032108,8.200000
051-0001,88101,2024-12-14,3.071569,7.900000
051-0001,88101,2024-12-15,1.582598,9.800000
051-0001,88101,2024-12-16,4.856373,13.000000
051-0001,88101,2024-12-17,3.111520,16.200000
051-0001,88101,2024-12-18,3.541912,11.100000
051-0001,88101,2024-12-19,3.307843,6.400000
051-0001,88101,2024-12-20,6.003431,22.300000
051-0001,88101,2024-12-21,4.322304,9.200000
051-0001,88101,2024-12-22,4.902206,15.000000
051-0001,88101,2024-12-23,4.490441,10.100000
051-0001,88101,2024-12-24,6.487745,13.700000
051-0001,88101,2024-12-25,3.211765,7.900000
051-0001,88101,2024-12-26,1.963971,7.900000
051-0001,88101,2024-12-27,2.434804,9.600000
051-0001,88101,2024-12-28,3.692647,10.300000
051-0001,88101,2024-12-29,5.125490,13.900000
051-0001,88101,2024-12-30,1.022549,5.800000
051-0001,88101,2024-12-31,2.728922,8.100000
051-0001,88101,2025-01-01,7.382353,15.800000
051-0001,88101,2025-01-02,4.164706,14.200000
051-0001,88101,2025-01-03,4.333333,13.500000
051-0001,88101,2025-01-04,1.305392,5.900000
051-0001,88101,2025-01-05,3.187745,16.500000
051-0001,88101,2025-01-06,4.875245,12.200000
051-0001,88101,2025-01-07,1.359559,10.100000
051-0001,88101,2025-01-08,2.782843,10.900000
051-0001,88101,2025-01-09,2.528431,6.800000
051-0001,88101,2025-01-10,4.018382,13.000000
051-0001,88101,2025-01-11,2.854902,6.500000
051-0001,88101,2025-01-12,2.164951,5.100000
051-0001,88101,2025-01-13,4.313811,16.500000
051-0001,88101,2025-01-14,5.368627,9.300000
051-0001,88101,2025-01-15,9.139216,17.300000
051-0001,88101,2025-01-16,6.147059,11.200000
051-0001,88101,2025-01-17,3.244363,5.500000
051-0001,88101,2025-01-18,2.017892,6.500000
051-0001,88101,2025-01-19,2.316912,4.500000
051-0001,88101,2025-01-20,2.700980,12.000000
051-0001,88101,2025-01-21,5.355147,17.300000
051-0001,88101,2025-01-22,2.637255,9.200000
051-0001,88101,2025-01-23,4.246324,11.100000
051-0001,88101,2025-01-24,4.650735,8.600000
051-0001,88101,2025-01-25,2.464461,9.800000
051-0001,88101,2025-01-26,4.314461,10.400000
051-0001,88101,2025-01-27,9.386765,18.300000
051-0001,88101,2025-01-28,9.412990,24.200000
051-0001,88101,2025-01-29,6.755147,23.600000
051-0001,88101,2025-01-30,14.936275,21.700000
051-0001,88101,2025-01-31,9.314706,17.600000
051-0001,88101,2025-02-01,2.413725,6.800000
051-0001,88101,2025-02-02,3.538480,7.700000
051-0001,88101,2025-02-03,2.584069,9.500000
051-0001,88101,2025-02-04,2.119608,6.200000
051-0001,88101,2025-02-05,3.800735,11.700000
051-0001,88101,2025-02-06,4.729923,19.700000
051-0001,88101,2025-02-07,2.321814,9.200000
051-0001,88101,2025-02-08,1.338480,6.900000
051-0001,88101,2025-02-09,2.523284,34.200000
051-0001,88101,2025-02-10,2.100000,5.700000
051-0001,88101,2025-02-11,3.189706,5.500000
051-0001,88101,2025-02-12,2.319853,4.700000
051-0001,88101,2025-02-13,2.381127,5.100000
051-0001,88101,2025-02-14,2.801471,15.600000
051-0001,88101,2025-02-15,1.174020,5.200000
051-0001,88101,2025-02-16,5.078676,15.600000
051-0001,88101,2025-02-17,5.625980,12.600000
051-0001,88101,2025-02-18,3.141667,11.500000
051-0001,88101,2025-02-19,4.814216,15.100000
051-0001,88101,2025-02-20,4.710049,16.500000
051-0001,88101,2025-02-21,5.620343,11.300000
051-0001,88101,2025-02-22,6.417402,9.900000
051-0001,88101,2025-02-23,6.514706,13.600000
051-0001,88101,2025-02-24,4.183824,10.000000
051-0001,88101,2025-02-25,1.969118,4.500000
051-0001,88101,2025-02-26,1.722304,6.600000
051-0001,88101,2025-02-27,3.194853,11.400000
051-0001,88101,2025-02-28,3.927941,10.300000
051-0001,88101,2025-03-01,4.576716,7.700000
051-0001,88101,2025-03-02,6.373529,37.500000
051-0001,88101,2025-03-03,6.808088,13.100000
051-0001,88101,2025-03-04,3.824020,9.500000
051-0001,88101,2025-03-05,2.482108,4.500000
051-0001,88101,2025-03-06,1.218137,3.800000
051-0001,88101,2025-03-07,1.363235,4.100000
051-0001,88101,2025-03-08,4.212745,11.200000
051-0001,88101,2025-03-09,4.416422,11.300000
051-0001,88101,2025-03-10,2.856618,9.800000
051-0001,88101,2025-03-11,4.734559,10.000000
051-0001,88101,2025-03-12,3.926716,14.900000
051-0001,88101,2025-03-13,1.009559,2.100000
051-0001,88101,2025-03-14,0.755147,1.700000
051-0001,88101,2025-03-15,1.365686,6.900000
051-0001,88101,2025-03-16,2.549265,5.300000
051-0001,88101,2025-03-17,3.332108,7.200000
051-0001,88101,2025-03-18,1.011520,2.800000
051-0001,88101,2025-03-19,2.679167,5.000000
051-0001,88101,2025-03-20,2.682353,6.000000
051-0001,88101,2025-03-21,1.821569,5.900000
051-0001,88101,2025-03-22,1.435049,5.400000
051-0001,88101,2025-03-23,0.856373,2.200000
051-0001,88101,2025-03-24,1.672794,5.100000
051-0001,88101,2025-03-25,2.206481,4.500000
051-0001,88101,2025-03-26,2.522549,7.100000
051-0001,88101,2025-03-27,5.722304,13.600000
051-0001,88101,2025-03-28,9.732353,21.000000
051-0001,88101,2025-03-29,11.167402,21.000000
051-0001,88101,2025-03-30,5.066912,9.600000
051-0001,88101,2025-03-31,5.134069,11.000000
051-0001,88101,2025-04-01,1.461275,2.600000
051-0001,88101,2025-04-02,1.363971,3.100000
051-0001,88101,2025-04-03,1.710294,2.700000
051-0001,88101,2025-04-04,3.146078,7.600000
051-0001,88101,2025-04-05,2.705147,5.700000
051-0001,88101,2025-04-06,3.562255,6.800000
051-0001,88101,2025-04-07,3.657108,5.300000
051-0001,88101,2025-04-08,7.454167,14.900000
051-0001,88101,2025-04-09,10.309804,15.200000
051-0001,88101,2025-04-10,8.721078,11.200000
051-0001,88101,2025-04-11,6.723284,12.600000
051-0001,88101,2025-04-12,4.367892,7.800000
051-0001,88101,2025-04-13,4.052451,7.700000
051-0001,88101,2025-04-14,4.603431,9.000000
051-0001,88101,2025-04-15,4.815196,10.700000
051-0001,88101,2025-04-16,3.948849,6.300000
051-0001,88101,2025-04-17,2.867402,4.500000
051-0001,88101,2025-04-18,1.861765,3.700000
051-0001,88101,2025-04-19,3.737255,13.500000
051-0001,88101,2025-04-20,3.192157,4.800000
051-0001,88101,2025-04-21,3.604902,6.400000
051-0001,88101,2025-04-22,4.828676,7.700000
051-0001,88101,2025-04-23,4.873284,9.900000
051-0001,88101,2025-04-24,4.188725,6.100000
051-0001,88101,2025-04-25,4.379657,7.300000
051-0001,88101,2025-04-26,3.568382,6.300000
051-0001,88101,2025-04-27,4.482353,9.100000
051-0001,88101,2025-04-28,2.224510,4.700000
051-0001,88101,2025-04-29,3.191176,5.600000
051-0001,88101,2025-04-30,2.984804,5.900000
051-0001,88101,2025-05-01,3.990196,7.200000
051-0001,88101,2025-05-02,4.342157,7.900000
051-0001,88101,2025-05-03,4.377696,7.000000
051-0001,88101,2025-05-04,3.427206,6.400000
051-0001,88101,2025-05-05,3.445833,6.800000
051-0001,88101,2025-05-06,1.208824,2.300000
051-0001,88101,2025-05-07,2.682353,5.200000
051-0001,88101,2025-05-08,3.834804,8.400000
051-0001,88101,2025-05-09,4.613235,7.300000
051-0001,88101,2025-05-10,5.929167,10.400000
051-0001,88101,2025-05-11,6.745833,10.400000
051-0001,88101,2025-05-12,7.943873,17.500000
051-0001,88101,2025-05-13,9.541667,21.100000
051-0001,88101,2025-05-14,1.515441,4.400000
051-0001,88101,2025-05-15,2.589461,4.800000
051-0001,88101,2025-05-16,4.056863,9.200000
051-0001,88101,2025-05-17,3.761029,13.400000
051-0001,88101,2025-05-18,3.193627,9.300000
051-0001,88101,2025-05-19,3.584069,6.600000
051-0001,88101,2025-05-20,3.458578,5.300000
051-0001,88101,2025-05-21,4.100490,5.600000
051-0001,88101,2025-05-22,6.132108,8.300000
051-0001,88101,2025-05-23,5.662255,7.700000
051-0001,88101,2025-05-24,6.025980,9.400000
051-0001,88101,2025-05-25,4.913971,8.200000
051-0001,88101,2025-05-26,4.625490,8.600000
051-0001,88101,2025-05-27,5.839216,9.600000
051-0001,88101,2025-05-28,5.382843,10.400000
051-0001,88101,2025-05-29,6.326961,9.700000
051-0001,88101,2025-05-30,6.764216,9.800000
051-0001,88101,2025-05-31,6.099755,7.700000
051-0001,88101,2025-06-01,5.550000,6.800000
051-0001,88101,2025-06-02,8.761765,15.500000
051-0001,88101,2025-06-03,4.719363,8.900000
051-0001,88101,2025-06-04,3.757353,5.400000
051-0001,88101,2025-06-05,5.180882,8.000000
051-0001,88101,2025-06-06,6.867402,16.800000
051-0001,88101,2025-06-07,5.680882,10.400000
051-0001,88101,2025-06-08,4.854902,7.100000
051-0001,88101,2025-06-09,4.763235,7.600000
051-0001,88101,2025-06-10,5.712500,8.000000
051-0001,88101,2025-06-11,6.797794,9.800000
051-0001,88101,2025-06-12,7.773529,11.400000
051-0001,88101,2025-06-13,6.436029,12.300000
051-0001,88101,2025-06-14,6.529412,12.700000
051-0001,88101,2025-06-15,5.576716,8.600000
051-0001,88101,2025-06-16,4.964461,8.800000
051-0001,88101,2025-06-17,6.272059,14.000000
051-0001,88101,2025-06-18,6.780882,13.300000
051-0001,88101,2025-06-19,7.913725,13.500000
051-0001,88101,2025-06-20,10.610294,30.300000
051-0001,88101,2025-06-21,18.668627,43.100000
051-0001,88101,2025-06-22,6.966912,20.100000
051-0001,88101,2025-06-23,6.307108,12.400000
051-0001,88101,2025-06-24,8.655882,21.600000
051-0001,88101,2025-06-25,8.118627,14.800000
051-0001,88101,2025-06-26,8.311765,20.200000
051-0001,88101,2025-06-27,11.083824,17.700000
051-0001,88101,2025-06-28,9.515931,19.400000
051-0001,88101,2025-06-29,7.298039,17.600000
051-0001,88101,2025-06-30,6.370098,20.500000
051-0001,88101,2025-07-01,8.800882,19.100000
051-0001,88101,2025-07-02,9.053431,11.100000
051-0001,88101,2025-07-03,9.557598,12.200000
051-0001,88101,2025-07-04,11.478431,39.500000
051-0001,88101,2025-07-05,8.298284,13.600000
051-0001,88101,2025-07-06,6.008578,8.300000
051-0001,88101,2025-07-07,6.521814,9.700000
051-0001,88101,2025-07-08,5.301852,7.500000
051-0001,88101,2025-07-09,4.520098,8.100000
051-0001,88101,2025-07-10,7.395343,12.400000
051-0001,88101,2025-07-11,5.869363,12.600000
051-0001,88101,2025-07-12,3.629902,8.000000
051-0001,88101,2025-07-13,4.233333,6.200000
051-0001,88101,2025-07-14,5.875735,13.500000
051-0001,88101,2025-07-15,8.880392,15.900000
051-0001,88101,2025-07-16,8.423529,11.900000
051-0001,88101,2025-07-17,9.598039,15.100000
051-0001,88101,2025-07-18,8.104902,12.900000
051-0001,88101,2025-07-19,7.300735,13.700000
051-0001,88101,2025-07-20,6.455637,9.100000
051-0001,88101,2025-07-21,4.535784,7.300000
051-0001,88101,2025-07-22,5.713235,9.800000
051-0001,88101,2025-07-23,8.400735,21.000000
051-0001,88101,2025-07-24,10.841422,20.300000
051-0001,88101,2025-07-25,7.273775,10.600000
051-0001,88101,2025-07-26,10.424755,18.000000
051-0001,88101,2025-07-27,12.656373,33.700000
051-0001,88101,2025-07-28,11.658333,25.800000
051-0001,88101,2025-07-29,12.362255,24.500000
051-0001,88101,2025-07-30,18.179167,33.400000
051-0001,88101,2025-07-31,8.598529,25.100000
051-0001,88101,2025-08-01,5.012500,19.200000
051-0001,88101,2025-08-02,5.614461,14.300000
051-0001,88101,2025-08-03,9.300000,12.900000
051-0001,88101,2025-08-04,10.936029,23.700000
051-0001,88101,2025-08-05,12.808333,22.600000
051-0001,88101,2025-08-06,7.524755,13.100000
051-0001,88101,2025-08-07,6.013971,10.400000
051-0001,88101,2025-08-08,5.075980,9.800000
051-0001,88101,2025-08-09,3.599020,10.100000
051-0001,88101,2025-08-10,3.638235,5.900000
051-0001,88101,2025-08-11,4.484804,7.200000
051-0001,88101,2025-08-12,5.269118,8.800000
051-0001,88101,2025-08-13,6.139706,10.100000
051-0001,88101,2025-08-14,9.744608,15.700000
051-0001,88101,2025-08-15,7.174265,12.500000
051-0001,88101,2025-08-16,6.166043,8.800000
051-0001,88101,2025-08-17,3.934804,5.900000
051-0001,88101,2025-08-18,6.075245,8.100000
051-0001,88101,2025-08-19,4.073284,6.200000
051-0001,88101,2025-08-20,5.195833,10.800000
051-0001,88101,2025-08-21,6.336520,11.500000
051-0001,88101,2025-08-22,4.504657,6.900000
051-0001,88101,2025-08-23,5.518627,8.900000
051-0001,88101,2025-08-24,4.321078,7.600000
051-0001,88101,2025-08-25,4.173775,8.000000
051-0001,88101,2025-08-26,4.209314,6.900000
051-0001,88101,2025-08-27,6.691667,12.500000
051-0001,88101,2025-08-28,8.318873,14.300000
051-0001,88101,2025-08-29,11.250735,18.000000
051-0001,88101,2025-08-30,8.434559,11.000000
051-0001,88101,2025-08-31,7.429167,10.700000
051-0001,88101,2025-09-01,6.939216,10.500000
051-0001,88101,2025-09-02,6.488747,10.900000
051-0001,88101,2025-09-03,7.356618,11.400000
051-0001,88101,2025-09-04,6.077941,11.600000
051-0001,88101,2025-09-05,6.090931,8.800000
051-0001,88101,2025-09-06,5.688725,11.600000
051-0001,88101,2025-09-07,3.209804,5.300000
051-0001,88101,2025-09-08,4.006863,10.000000
051-0001,88101,2025-09-09,2.952941,7.200000
051-0001,88101,2025-09-10,2.614216,5.200000
051-0001,88101,2025-09-11,6.754167,9.400000
051-0001,88101,2025-09-12,5.011029,8.200000
051-0001,88101,2025-09-13,3.392892,5.600000
051-0001,88101,2025-09-14,3.678922,5.400000
051-0001,88101,2025-09-15,5.613971,9.100000
051-0001,88101,2025-09-16,5.773039,11.300000
051-0001,88101,2025-09-17,4.963235,7.800000
051-0001,88101,2025-09-18,4.537255,7.400000
051-0001,88101,2025-09-19,4.643382,6.900000
051-0001,88101,2025-09-20,3.863725,8.600000
051-0001,88101,2025-09-21,2.551961,4.400000
051-0001,88101,2025-09-22,3.042892,6.500000
051-0001,88101,2025-09-23,2.825735,5.500000
051-0001,88101,2025-09-24,2.994853,5.700000
051-0001,88101,2025-09-25,3.478676,6.500000
051-0001,88101,2025-09-26,4.273039,12.000000
051-0001,88101,2025-09-27,3.082353,6.800000
051-0001,88101,2025-09-28,2.069608,5.200000
051-0001,88101,2025-09-29,2.756618,5.000000
051-0001,88101,2025-09-30,2.432598,4.400000
051-0001,88101,2025-10-01,2.700000,2.700000
051-0001,88101,2025-10-02,2.700000,2.700000
051-0001,88101,2025-10-03,4.300000,4.300000
051-0001,88101,2025-10-04,1.700000,1.700000
051-0001,88101,2025-10-05,2.900000,2.900000
051-0001,88101,2025-10-06,3.400000,3.400000
051-0001,88101,2025-10-07,3.500000,3.500000
051-0001,88101,2025-10-08,3.200000,3.200000
051-0001,88101,2025-10-09,2.700000,2.700000
051-0001,88101,2025-10-10,1.900000,1.900000
051-0001,88101,2025-10-11,0.800000,0.800000
051-0001,88101,2025-10-12,0.900000,0.900000
051-0001,88101,2025-10-13,1.700000,1.700000
051-0001,88101,2025-10-14,1.400000,1.400000
051-0001,88101,2025-10-15,1.100000,1.100000
051-0001,88101,2025-10-16,1.100000,1.100000
051-0001,88101,2025-10-17,2.100000,2.100000
051-0001,88101,2025-10-18,2.900000,2.900000
051-0001,88101,2025-10-19,2.400000,2.400000
051-0001,88101,2025-10-20,1.800000,1.800000
051-0001,88101,2025-10-21,2.800000,2.800000
051-0001,88101,2025-10-22,4.100000,4.100000
051-0001,88101,2025-10-23,3.300000,3.300000
051-0001,88101,2025-10-24,3.000000,3.000000
051-0001,88101,2025-10-25,2.400000,2.400000
051-0001,88101,2025-10-26,2.300000,2.300000
051-0001,88101,2025-10-27,0.800000,0.800000
051-0001,88101,2025-10-28,1.500000,1.500000
051-0001,88101,2025-10-29,2.300000,2.300000
051-0001,88101,2025-10-30,3.100000,3.100000
051-0001,88101,2025-10-31,2.700000,2.700000
